codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_direcao,vento_vel, vento_rajada,radiacao,precipitacao
A351,01/02/2018,00,28.1,28.7,27.6,58,61,52,19.2,19.9,17.6,972.4,972.4,971.7,1.5,135,7.4,0.200,0.0
A351,01/02/2018,23,32.4,34.2,31.9,33,34,26,14.3,14.3,12.1,971.4,971.5,970.6,2.9,112,8.4,-3.37,0.0
A351,01/02/2018,01,27.9,28.4,27.8,57,59,54,18.6,19.3,18.1,972.7,972.7,972.4,1.0,107,3.1,-1.52,0.0
A351,01/02/2018,02,27.9,28.2,27.7,54,59,52,17.8,19.1,17.6,972.9,973.0,972.7,1.3,105,3.6,-3.52,0.0
A351,01/02/2018,03,27.0,27.9,27.0,59,59,54,18.3,18.6,17.7,972.6,973.0,972.6,1.9,118,3.6,-3.54,0.0
A351,01/02/2018,04,26.8,27.2,26.7,61,61,59,18.7,18.7,18.3,972.8,972.8,972.6,2.0,103,3.9,-3.54,0.0
A351,01/02/2018,05,26.7,27.0,26.7,57,61,56,17.5,18.7,17.4,972.7,972.9,972.7,3.4,81,6.6,-3.54,0.0
A351,01/02/2018,06,25.6,26.7,25.6,62,62,57,17.7,17.8,17.5,972.6,972.7,972.5,1.9,90,5.5,-3.54,0.0
A351,01/02/2018,07,24.8,25.6,24.8,65,65,61,17.7,17.8,17.5,972.6,972.6,972.4,2.0,65,4.0,-3.54,0.0
A351,01/02/2018,08,24.2,24.8,24.2,65,66,62,17.3,17.7,17.1,972.7,972.8,972.5,2.6,65,4.9,-3.54,0.0
A351,01/02/2018,09,24.1,24.3,24.0,67,67,65,17.7,17.7,17.3,973.2,973.2,972.7,2.8,75,5.1,29.87,0.0
A351,01/02/2018,10,25.0,25.1,24.1,64,67,64,17.7,18.1,17.7,973.6,973.6,973.2,3.3,88,5.6,587.5,0.2
A351,01/02/2018,11,26.8,26.8,25.0,57,64,57,17.5,18.1,17.4,973.8,973.8,973.5,2.7,83,5.9,1552.,0.0
A351,01/02/2018,12,28.2,29.0,26.4,51,58,49,17.1,18.0,16.9,974.1,974.2,973.8,2.3,93,5.3,2431.,0.0
A351,01/02/2018,13,30.1,30.5,28.0,42,52,40,15.7,17.9,15.4,973.8,974.2,973.8,2.4,72,6.6,3106.,0.0
A351,01/02/2018,22,34.2,34.6,34.1,27,27,26,12.4,12.7,12.2,970.6,970.6,969.4,2.5,39,6.2,-3.48,0.0
A351,01/02/2018,14,32.0,32.9,30.2,31,42,30,12.9,16.8,12.9,973.2,973.8,973.2,3.1,107,6.8,3561.,0.0
A351,01/02/2018,15,34.1,34.5,32.0,27,32,25,12.4,13.5,11.2,972.4,973.2,972.3,2.7,85,6.9,3771.,0.0
A351,01/02/2018,16,34.8,36.1,33.9,23,27,22,10.9,12.3,10.7,971.5,972.4,971.4,3.8,71,9.5,3714.,0.0
A351,01/02/2018,17,36.2,36.9,34.9,21,24,20,10.4,11.9,9.4,970.5,971.5,970.5,3.3,118,9.5,3396.,0.0
A351,01/02/2018,18,37.6,37.6,35.8,21,22,20,11.4,11.4,10.2,969.3,970.5,969.3,2.5,139,8.0,2835.,0.0
A351,01/02/2018,19,36.4,37.7,36.3,22,23,20,11.6,11.8,10.1,968.9,969.4,968.8,3.9,144,7.5,1668.,0.0
A351,01/02/2018,20,35.6,36.5,35.6,23,24,22,11.4,12.2,11.1,969.0,969.0,968.8,2.7,136,7.4,478.4,0.0
A351,01/02/2018,21,34.6,35.8,34.6,26,26,23,12.3,12.3,11.2,969.4,969.4,969.0,3.0,163,7.9,223.3,0.0
A351,02/02/2018,22,30.8,35.4,30.8,43,43,24,16.8,16.9,11.9,968.9,968.9,967.5,5.6,356,12.3,-2.81,0.0
A351,02/02/2018,23,30.7,30.8,30.4,41,44,41,15.9,16.8,15.9,969.6,969.6,968.9,1.3,4,12.3,-3.43,0.0
A351,02/02/2018,01,29.6,29.7,29.0,48,52,48,17.6,18.2,17.4,972.5,972.5,972.2,3.2,107,6.3,-3.37,0.0
A351,02/02/2018,00,29.7,32.4,29.7,48,48,33,17.4,17.4,14.3,972.4,972.4,971.4,3.7,79,7.4,-3.46,0.0
A351,02/02/2018,02,29.4,29.8,29.4,50,50,48,17.9,17.9,17.6,972.3,972.5,972.3,3.6,116,7.3,-3.25,0.0
A351,02/02/2018,03,28.2,29.4,28.2,56,56,50,18.6,18.6,17.9,972.0,972.3,972.0,3.3,128,7.3,-3.54,0.0
A351,02/02/2018,04,27.2,28.2,27.2,63,63,56,19.5,19.5,18.7,971.8,971.9,971.8,2.5,145,5.9,-3.54,0.0
A351,02/02/2018,05,26.5,27.2,26.5,67,67,63,19.9,19.9,19.6,972.0,972.0,971.8,3.0,148,5.3,-3.54,0.0
A351,02/02/2018,06,25.8,26.5,25.8,72,72,67,20.3,20.3,19.9,971.9,972.0,971.8,1.8,152,5.3,-3.54,0.0
A351,02/02/2018,07,25.2,25.8,25.2,74,74,72,20.4,20.5,20.2,972.0,972.0,971.9,1.7,134,4.0,-3.53,0.0
A351,02/02/2018,08,24.9,25.2,24.8,75,76,74,20.2,20.4,20.2,972.1,972.2,972.0,1.7,123,3.0,-3.54,0.0
A351,02/02/2018,09,25.0,25.1,24.9,73,75,73,19.9,20.3,19.8,972.2,972.3,972.1,3.4,100,6.1,35.46,0.0
A351,02/02/2018,10,25.8,25.8,24.9,70,74,70,19.8,20.0,19.8,972.8,972.8,972.2,2.0,91,5.4,345.2,0.0
A351,02/02/2018,11,27.6,27.8,25.8,59,70,58,18.7,19.9,18.7,973.2,973.2,972.8,3.4,67,6.5,1299.,0.0
A351,02/02/2018,12,29.5,29.5,27.4,51,59,51,18.2,19.1,18.2,973.4,973.4,973.2,3.4,99,6.4,2332.,0.0
A351,02/02/2018,13,31.7,31.7,29.5,44,51,43,18.0,18.7,17.3,973.1,973.4,973.1,2.6,84,7.3,3009.,0.0
A351,02/02/2018,14,33.3,33.7,31.5,38,44,37,17.0,18.0,16.5,972.4,973.1,972.4,2.8,99,6.1,3545.,0.0
A351,02/02/2018,15,35.6,36.0,32.7,30,39,30,15.6,17.1,15.3,971.5,972.5,971.5,2.8,179,6.8,3833.,0.0
A351,02/02/2018,16,35.7,36.4,34.1,28,31,25,14.2,15.8,12.4,970.7,971.5,970.7,2.7,161,6.7,3573.,0.0
A351,02/02/2018,17,36.4,37.4,35.1,24,29,24,12.8,14.9,12.6,969.5,970.7,969.5,2.5,47,6.7,3360.,0.0
A351,02/02/2018,18,36.6,37.8,35.9,25,25,23,13.2,13.6,12.3,968.3,969.5,968.2,3.6,137,7.1,2587.,0.0
A351,02/02/2018,19,36.6,37.5,36.1,23,25,23,12.4,13.6,12.4,967.4,968.3,967.4,2.6,88,7.1,1864.,0.0
A351,02/02/2018,20,36.0,37.7,35.8,25,28,23,13.0,14.4,12.3,967.3,967.4,967.1,3.8,48,9.2,1159.,0.0
A351,02/02/2018,21,35.4,36.0,34.4,25,30,25,12.3,14.9,12.2,967.5,967.5,967.3,2.4,28,7.3,111.1,0.0
A351,03/02/2018,22,33.5,34.4,33.5,30,30,28,13.6,13.6,13.2,968.5,968.5,967.7,3.3,353,6.5,-3.47,0.0
A351,03/02/2018,23,32.5,33.5,32.5,32,32,30,13.6,13.7,13.6,969.6,969.6,968.5,3.4,351,6.8,-3.54,0.0
A351,03/02/2018,00,30.6,30.7,30.3,43,44,41,16.6,16.9,15.8,970.3,970.3,969.6,2.0,101,4.0,-3.52,0.0
A351,03/02/2018,01,30.7,30.9,30.7,42,42,41,16.3,16.4,16.0,970.7,970.7,970.3,1.0,86,2.9,-3.48,0.0
A351,03/02/2018,02,30.1,30.8,30.0,45,45,42,16.7,16.8,16.3,970.8,970.8,970.6,0.6,55,1.7,-3.54,0.0
A351,03/02/2018,03,29.4,30.1,29.4,48,48,45,17.1,17.1,16.7,970.8,970.9,970.8,1.1,50,2.1,-3.54,0.0
A351,03/02/2018,04,28.9,29.4,28.7,50,51,48,17.4,17.5,17.1,970.7,970.9,970.7,1.3,21,3.0,-3.40,0.0
A351,03/02/2018,05,28.7,28.9,28.7,52,52,50,17.8,17.8,17.4,970.5,970.7,970.4,0.5,48,2.3,-3.41,0.0
A351,03/02/2018,06,27.3,28.7,27.3,66,66,51,20.4,20.4,17.7,970.5,970.5,970.4,1.3,187,2.4,-3.37,0.0
A351,03/02/2018,07,27.0,27.3,26.8,67,70,66,20.4,20.8,20.4,970.5,970.6,970.4,0.7,24,2.0,-3.53,0.0
A351,03/02/2018,08,26.9,27.3,26.9,57,67,57,17.8,19.9,17.8,970.6,970.7,970.5,1.9,26,4.1,-3.47,0.0
A351,03/02/2018,09,26.4,26.9,26.3,59,59,57,17.8,17.8,17.5,971.4,971.4,970.6,2.3,37,4.5,40.48,0.0
A351,03/02/2018,10,27.3,27.3,26.3,58,60,58,18.3,18.4,17.8,972.0,972.0,971.3,3.1,37,5.8,564.7,0.0
A351,03/02/2018,11,28.4,28.5,27.0,55,59,55,18.4,18.6,18.2,972.4,972.4,972.0,2.7,24,5.8,1431.,0.0
A351,03/02/2018,12,30.3,30.3,28.2,48,55,48,18.0,18.8,17.7,972.5,972.5,972.3,2.6,24,6.6,2442.,0.0
A351,03/02/2018,13,32.2,32.3,29.8,39,49,39,16.6,18.0,16.1,972.5,972.6,972.4,2.3,29,6.1,2822.,0.0
A351,03/02/2018,14,33.4,33.4,31.1,32,40,31,14.5,16.7,13.8,972.1,972.6,972.1,3.0,349,7.3,2988.,0.0
A351,03/02/2018,15,34.0,35.2,33.2,25,32,24,11.1,14.4,11.1,971.1,972.1,971.1,2.8,67,9.3,3485.,0.0
A351,03/02/2018,16,36.1,36.5,33.8,22,25,22,11.3,11.8,10.3,970.0,971.1,970.0,3.2,50,7.7,3058.,0.0
A351,03/02/2018,17,36.1,37.5,35.5,20,23,19,9.6,11.3,9.3,968.7,970.0,968.7,2.1,20,8.1,2767.,0.0
A351,03/02/2018,18,37.6,38.2,35.5,18,20,16,9.1,10.1,7.2,967.6,968.7,967.5,3.5,356,9.1,2658.,0.0
A351,03/02/2018,19,36.5,37.7,36.4,20,20,17,10.1,10.1,8.4,967.3,967.6,967.2,3.6,34,7.8,1264.,0.0
A351,03/02/2018,20,35.4,36.5,35.3,25,25,20,12.1,12.2,9.8,967.3,967.4,967.2,2.7,348,7.3,383.9,0.0
A351,03/02/2018,21,34.4,35.7,34.4,28,28,22,13.2,13.3,10.9,967.7,967.7,967.3,3.2,344,6.9,157.5,0.0
A351,04/02/2018,22,32.8,34.2,32.8,25,25,21,10.4,10.4,8.3,971.2,971.2,970.7,2.0,167,4.4,-3.53,0.0
A351,04/02/2018,00,31.7,32.5,31.7,34,34,32,13.7,13.7,13.6,970.4,970.4,969.6,3.1,357,6.4,-3.54,0.0
A351,04/02/2018,23,31.8,32.8,31.8,29,29,25,11.3,11.4,10.4,972.0,972.0,971.2,0.6,206,3.5,-3.54,0.0
A351,04/02/2018,01,30.6,31.7,30.6,37,37,34,14.2,14.2,13.7,971.1,971.1,970.4,1.7,10,5.6,-3.54,0.0
A351,04/02/2018,02,30.3,30.6,30.3,39,39,37,14.6,14.6,14.2,971.3,971.4,971.1,1.4,83,3.7,-3.54,0.0
A351,04/02/2018,03,29.6,30.3,29.6,40,40,38,14.4,14.8,14.4,970.8,971.3,970.8,1.5,81,2.4,-3.54,0.0
A351,04/02/2018,04,29.0,29.6,28.6,41,43,39,14.5,14.9,14.4,970.7,970.8,970.6,1.3,72,4.0,-3.54,0.0
A351,04/02/2018,05,28.1,29.0,28.1,44,44,41,14.6,14.8,14.5,970.3,970.7,970.3,1.3,54,2.7,-3.54,0.0
A351,04/02/2018,06,27.1,28.1,27.1,47,47,44,14.9,14.9,14.6,970.3,970.3,970.2,1.5,39,2.7,-3.54,0.0
A351,04/02/2018,07,26.4,27.1,26.4,50,50,47,15.3,15.3,14.9,970.8,970.8,970.3,1.0,117,2.9,-3.54,0.0
A351,04/02/2018,08,25.5,26.6,25.4,54,55,50,15.5,15.5,15.2,971.3,971.3,970.8,0.5,291,2.6,-3.54,0.0
A351,04/02/2018,09,25.7,25.7,25.1,54,55,54,15.7,15.7,15.4,972.2,972.2,971.3,1.3,30,2.2,42.61,0.0
A351,04/02/2018,10,26.2,26.4,25.7,54,55,53,16.1,16.4,15.7,973.3,973.3,972.2,2.5,69,3.9,463.2,0.0
A351,04/02/2018,11,28.0,28.4,26.1,49,54,48,16.3,16.4,15.9,973.9,974.0,973.3,3.1,60,5.1,1185.,0.0
A351,04/02/2018,12,29.9,29.9,28.0,44,49,44,16.3,16.6,15.9,974.5,974.5,973.9,2.4,28,5.7,2336.,0.0
A351,04/02/2018,13,31.4,31.4,29.4,35,45,35,13.9,16.6,13.9,974.4,974.5,974.4,3.8,64,6.9,3137.,0.0
A351,04/02/2018,14,32.5,33.1,30.9,31,37,31,13.2,14.6,13.0,973.6,974.4,973.6,2.9,32,7.6,3093.,0.0
A351,04/02/2018,15,33.3,33.4,31.7,28,32,28,12.4,13.6,12.2,972.9,973.6,972.9,2.0,65,7.6,2695.,0.0
A351,04/02/2018,16,34.5,35.2,32.9,25,29,25,11.9,13.3,11.5,971.9,972.9,971.9,2.7,129,6.9,3288.,0.0
A351,04/02/2018,17,35.7,36.2,33.9,23,25,21,11.1,12.0,9.7,970.9,971.9,970.9,1.8,189,6.8,2825.,0.0
A351,04/02/2018,18,36.0,36.5,35.2,19,23,19,9.1,10.8,8.8,970.1,970.9,970.1,2.9,117,7.7,2794.,0.0
A351,04/02/2018,19,35.3,36.1,34.9,20,21,19,8.9,9.9,8.7,969.7,970.1,969.7,2.9,146,7.1,1404.,0.0
A351,04/02/2018,20,34.8,35.8,34.8,20,20,19,8.3,9.3,8.3,970.2,970.2,969.7,3.6,115,6.4,901.0,0.0
A351,04/02/2018,21,34.2,35.0,34.2,21,21,20,8.5,8.7,8.2,970.7,970.7,970.2,2.7,124,5.8,164.5,0.0
A351,05/02/2018,12,29.5,30.0,28.9,45,47,44,16.2,16.8,16.2,973.9,974.0,973.7,2.4,58,6.0,1755.,0.0
A351,05/02/2018,23,32.4,33.2,32.4,32,33,32,13.8,14.6,13.8,971.9,971.9,971.1,2.1,276,6.5,-3.54,0.0
A351,05/02/2018,00,31.5,32.6,31.5,30,30,26,12.0,12.1,10.8,972.8,972.8,972.0,1.3,355,4.8,-3.54,0.0
A351,05/02/2018,01,31.1,31.5,30.8,32,33,30,12.6,12.6,12.0,973.2,973.2,972.8,2.8,93,5.1,-3.54,0.0
A351,05/02/2018,15,33.8,34.9,31.4,30,38,30,13.8,16.0,13.8,972.0,972.9,972.0,1.6,19,6.1,3236.,0.0
A351,05/02/2018,02,30.4,31.2,30.4,36,36,32,13.6,13.6,12.5,972.9,973.2,972.9,3.1,119,5.1,-3.54,0.0
A351,05/02/2018,03,29.7,30.4,29.7,39,39,36,14.2,14.2,13.6,972.3,972.9,972.3,2.3,91,5.4,-3.54,0.0
A351,05/02/2018,04,28.8,29.7,28.8,42,42,39,14.6,14.6,14.2,971.6,972.3,971.6,1.7,89,4.9,-3.54,0.0
A351,05/02/2018,13,30.7,30.9,29.5,41,45,41,16.1,16.7,16.0,973.4,973.9,973.3,3.1,54,6.4,1757.,0.0
A351,05/02/2018,05,27.5,28.8,27.5,46,46,42,14.9,14.9,14.6,971.3,971.6,971.3,0.9,169,3.5,-3.54,0.0
A351,05/02/2018,06,26.5,27.5,26.5,50,50,46,15.1,15.1,15.0,971.1,971.3,971.1,1.4,153,2.2,-3.54,0.0
A351,05/02/2018,07,25.6,26.5,25.6,58,58,50,16.6,16.6,15.1,971.7,971.7,971.1,1.5,145,2.9,-3.54,0.0
A351,05/02/2018,14,31.7,33.0,30.4,37,42,35,15.1,16.3,15.0,972.9,973.4,972.9,1.7,101,6.4,2685.,0.0
A351,05/02/2018,08,25.5,25.6,25.4,59,59,58,16.9,16.9,16.7,972.3,972.3,971.7,1.3,123,2.7,-3.54,0.0
A351,05/02/2018,09,25.4,25.5,25.2,61,61,59,17.4,17.4,16.9,972.6,972.6,972.3,1.4,114,2.9,26.71,0.0
A351,05/02/2018,10,27.1,27.2,25.4,54,61,54,17.0,18.0,17.0,973.3,973.3,972.6,2.4,101,4.3,563.4,0.0
A351,05/02/2018,11,28.9,29.1,27.1,47,54,47,16.5,17.0,16.2,973.8,973.8,973.3,2.7,58,4.9,1463.,0.0
A351,05/02/2018,16,34.1,35.1,32.8,27,33,27,12.4,14.8,12.3,970.9,972.0,970.9,1.7,64,6.1,3124.,0.0
A351,05/02/2018,17,35.3,35.5,33.5,23,27,22,10.8,12.7,10.5,970.1,970.9,970.1,1.7,22,6.5,2341.,0.0
A351,05/02/2018,18,36.7,37.0,34.6,19,23,19,9.4,11.1,9.2,969.5,970.1,969.5,1.7,144,5.7,2589.,0.0
A351,05/02/2018,19,35.4,36.7,35.1,21,22,19,9.9,10.1,8.9,969.4,969.6,969.4,2.5,359,6.1,1123.,0.0
A351,05/02/2018,20,35.3,35.9,35.2,21,22,20,9.9,10.3,9.4,969.6,969.6,969.4,1.4,240,5.0,428.4,0.0
A351,05/02/2018,21,35.0,35.3,34.9,22,22,21,10.0,10.1,9.3,970.1,970.1,969.5,1.0,203,3.0,153.8,0.0
A351,05/02/2018,22,33.2,35.0,33.2,33,33,22,14.5,14.5,9.8,971.1,971.1,970.1,2.7,257,5.1,-3.54,0.0
A351,06/02/2018,22,32.5,33.4,32.5,34,34,32,14.6,14.6,14.2,971.0,971.0,970.4,1.4,32,4.9,-3.46,0.0
A351,06/02/2018,00,31.8,32.4,31.8,33,33,32,13.7,13.8,13.6,972.4,972.4,971.9,1.6,282,4.4,-3.54,0.0
A351,06/02/2018,01,30.6,31.8,30.5,37,37,33,14.1,14.2,13.6,972.5,972.5,972.3,0.6,222,3.1,-3.48,0.0
A351,06/02/2018,23,32.1,32.5,32.1,36,36,34,15.1,15.1,14.6,971.5,971.5,971.0,1.5,313,2.8,-3.53,0.0
A351,06/02/2018,02,30.4,30.6,30.1,40,40,37,15.1,15.1,14.2,972.5,972.5,972.5,1.9,191,3.5,-3.25,0.0
A351,06/02/2018,04,29.2,30.6,29.2,57,57,45,19.7,19.7,17.2,971.4,972.0,971.4,4.4,189,8.5,-3.20,0.0
A351,06/02/2018,03,30.5,30.5,30.4,45,45,40,17.1,17.1,15.2,972.0,972.5,972.0,3.2,187,6.1,-3.47,0.0
A351,06/02/2018,05,29.7,29.8,29.2,50,57,47,18.1,19.7,17.4,971.2,971.4,971.1,1.6,42,7.8,-3.13,0.0
A351,06/02/2018,06,29.3,29.7,29.2,46,53,44,16.6,18.8,16.1,971.8,971.8,971.2,2.8,3,7.5,-2.96,0.0
A351,06/02/2018,07,28.7,29.3,28.2,48,53,46,16.7,17.6,16.6,972.1,972.1,971.8,2.0,25,7.4,-2.90,0.0
A351,06/02/2018,08,28.2,28.7,28.2,49,49,47,16.6,16.6,16.3,972.5,972.5,972.1,3.0,48,5.8,-2.96,0.0
A351,06/02/2018,09,27.8,28.2,27.7,52,52,49,17.1,17.1,16.5,973.2,973.2,972.5,3.7,54,5.8,23.62,0.0
A351,06/02/2018,10,27.5,27.9,27.4,54,54,52,17.3,17.4,17.0,974.2,974.2,973.2,3.3,48,6.4,161.1,0.0
A351,06/02/2018,11,28.7,28.8,27.5,50,54,50,17.4,17.5,17.2,974.6,974.6,974.2,3.5,40,6.3,684.0,0.0
A351,06/02/2018,12,30.9,31.1,28.7,44,50,44,17.3,17.6,17.0,974.6,974.7,974.5,3.2,20,7.3,2105.,0.0
A351,06/02/2018,13,31.6,32.1,30.1,39,46,38,16.2,17.4,15.8,974.0,974.6,974.0,3.1,38,9.0,3040.,0.0
A351,06/02/2018,14,33.2,33.7,31.0,31,41,31,14.0,16.3,13.9,973.1,974.0,973.1,3.6,360,7.9,3383.,0.0
A351,06/02/2018,15,34.8,35.0,32.7,29,33,29,14.3,14.9,13.6,972.2,973.1,972.2,3.0,53,8.6,3567.,0.0
A351,06/02/2018,16,34.5,35.1,34.0,30,30,29,14.2,14.5,13.7,971.3,972.2,971.3,2.3,91,7.5,1826.,0.0
A351,06/02/2018,17,34.9,35.0,34.0,28,31,28,13.8,14.7,13.8,970.7,971.3,970.7,1.7,60,5.6,1159.,0.0
A351,06/02/2018,18,34.9,36.9,34.7,28,29,26,13.6,14.3,13.3,969.9,970.7,969.9,1.5,53,4.0,1521.,0.0
A351,06/02/2018,19,35.2,35.2,33.9,30,31,27,14.7,14.7,13.4,969.7,970.0,969.7,3.7,268,6.9,631.3,0.0
A351,06/02/2018,20,33.6,35.7,33.6,31,31,28,14.2,15.0,14.0,970.0,970.0,969.7,1.8,266,6.8,406.3,0.0
A351,06/02/2018,21,33.4,33.7,33.4,32,32,31,14.2,14.4,14.0,970.4,970.4,970.0,2.0,43,4.6,35.61,0.0
A351,07/02/2018,22,27.9,31.2,27.9,62,63,47,20.1,20.5,18.7,972.2,972.2,971.3,4.7,269,9.1,-2.64,0.0
A351,07/02/2018,00,31.7,32.1,31.7,38,39,36,15.6,15.9,15.1,972.0,972.0,971.5,1.3,288,2.6,-3.45,0.0
A351,07/02/2018,23,27.9,28.0,27.9,62,62,61,19.9,20.0,19.8,973.0,973.0,972.2,3.7,252,8.9,-3.54,0.0
A351,07/02/2018,01,31.8,31.8,31.6,37,39,37,15.3,15.8,15.2,972.4,972.4,972.0,1.6,318,2.8,-3.24,0.0
A351,07/02/2018,02,31.5,31.8,31.5,38,38,37,15.3,15.4,15.2,972.4,972.5,972.4,0.9,339,2.8,-3.48,0.0
A351,07/02/2018,03,29.1,31.5,28.8,57,57,38,19.8,19.8,15.3,972.6,972.7,972.3,4.0,183,7.8,-3.42,0.0
A351,07/02/2018,04,29.1,29.4,28.8,61,61,58,20.8,20.9,19.9,972.2,972.6,972.2,2.2,161,6.8,-1.57,0.0
A351,07/02/2018,05,28.4,29.1,28.4,63,63,61,20.8,20.9,20.8,972.2,972.3,972.2,2.9,181,5.2,-2.79,0.0
A351,07/02/2018,06,27.9,28.4,27.8,66,66,63,20.8,20.9,20.8,972.3,972.3,972.1,0.5,345,5.2,-2.93,0.0
A351,07/02/2018,07,27.7,28.0,27.7,60,67,58,19.2,21.1,18.7,972.4,972.4,972.1,1.8,14,4.4,-3.38,0.0
A351,07/02/2018,08,27.3,27.7,27.0,60,64,60,18.9,19.8,18.9,972.9,972.9,972.4,0.9,58,3.9,-3.46,0.0
A351,07/02/2018,09,27.4,27.6,27.3,59,60,57,18.7,18.8,18.4,973.5,973.5,972.9,1.5,19,2.9,18.98,0.0
A351,07/02/2018,10,28.4,28.5,27.3,56,60,55,18.8,18.9,18.5,974.4,974.4,973.5,2.7,57,5.6,615.3,0.0
A351,07/02/2018,11,29.1,29.3,28.0,51,57,51,18.1,18.9,18.1,975.2,975.2,974.3,2.9,62,5.5,1522.,0.0
A351,07/02/2018,12,29.6,30.2,28.5,48,53,48,17.6,18.4,17.6,975.4,975.4,975.2,2.7,35,6.0,1663.,0.0
A351,07/02/2018,13,31.0,31.3,29.6,42,49,42,16.5,18.0,16.5,975.3,975.4,975.2,2.5,72,5.5,2175.,0.0
A351,07/02/2018,14,31.5,31.8,30.9,40,42,40,16.3,16.8,15.9,975.1,975.3,975.1,2.1,338,5.5,1538.,0.0
A351,07/02/2018,15,32.7,33.1,31.1,38,41,37,16.4,16.8,15.6,974.4,975.1,974.4,1.4,273,5.0,1902.,0.0
A351,07/02/2018,16,33.0,33.3,31.8,37,40,36,16.3,16.8,15.9,973.5,974.4,973.5,1.4,148,5.0,1973.,0.0
A351,07/02/2018,17,34.1,34.5,33.0,37,39,33,17.4,17.9,15.6,972.3,973.5,972.3,1.3,214,4.3,1986.,0.0
A351,07/02/2018,18,34.5,34.9,33.5,33,39,33,16.1,18.0,15.4,971.1,972.3,971.1,1.2,122,4.6,2353.,0.0
A351,07/02/2018,19,35.0,36.0,33.9,35,36,30,17.2,17.6,15.5,970.7,971.1,970.7,2.1,229,7.4,1870.,0.0
A351,07/02/2018,20,33.9,35.4,33.5,36,37,33,16.9,17.0,16.0,970.8,970.8,970.6,1.8,261,5.1,931.1,0.0
A351,07/02/2018,21,31.2,34.2,31.2,47,47,36,18.7,18.7,17.1,971.4,971.4,970.8,3.9,256,8.3,221.8,0.0
A351,08/02/2018,23,27.6,32.2,27.5,64,65,37,20.3,20.3,15.5,973.3,973.3,972.5,2.3,335,6.5,-3.51,0.0
A351,08/02/2018,00,27.3,27.9,27.3,68,68,62,21.0,21.0,19.9,973.7,973.7,973.0,3.0,261,7.4,-3.54,0.0
A351,08/02/2018,01,26.8,27.4,26.8,71,71,68,21.0,21.1,21.0,974.3,974.3,973.5,2.6,257,6.3,-3.54,0.0
A351,08/02/2018,02,26.5,26.8,26.5,73,73,71,21.2,21.2,21.0,974.3,974.9,974.3,2.2,272,7.4,-3.45,0.0
A351,08/02/2018,03,26.5,26.5,26.3,73,73,73,21.2,21.3,21.2,973.8,974.4,973.8,2.5,247,5.5,-3.23,0.0
A351,08/02/2018,04,23.3,26.9,23.3,82,82,65,20.1,21.4,18.8,974.2,974.6,973.8,1.9,49,6.8,-2.24,0.0
A351,08/02/2018,05,23.2,23.4,22.9,84,86,81,20.3,20.5,20.0,974.1,974.4,974.1,1.1,20,4.1,-1.34,0.0
A351,08/02/2018,06,23.4,23.5,23.1,85,86,84,20.8,21.0,20.3,973.9,974.1,973.8,1.3,40,2.6,-1.55,0.2
A351,08/02/2018,07,23.5,23.6,23.4,88,88,86,21.4,21.5,20.9,974.3,974.3,973.9,1.1,22,2.3,-2.95,0.0
A351,08/02/2018,08,24.1,24.2,23.5,82,88,82,20.9,21.9,20.9,974.4,974.4,974.2,1.9,8,3.5,-0.14,0.0
A351,08/02/2018,09,23.9,24.2,23.8,82,83,81,20.6,21.0,20.5,974.9,974.9,974.4,1.9,22,4.0,25.67,0.0
A351,08/02/2018,10,24.7,24.8,23.8,80,83,79,21.0,21.1,20.6,975.5,975.5,974.9,1.7,10,3.6,476.0,0.0
A351,08/02/2018,11,26.6,26.6,24.7,72,80,71,21.1,21.5,20.5,975.7,975.8,975.5,2.5,20,4.7,1084.,0.0
A351,08/02/2018,12,27.4,27.4,26.2,67,73,67,20.6,21.4,20.3,975.9,976.0,975.8,2.4,55,4.5,1178.,0.0
A351,08/02/2018,13,29.9,30.2,27.4,49,68,49,18.1,21.1,18.1,975.5,975.9,975.5,1.7,10,5.0,2622.,0.0
A351,08/02/2018,14,32.6,32.7,29.8,39,51,39,16.9,18.7,16.4,974.6,975.5,974.6,2.9,122,6.9,3044.,0.0
A351,08/02/2018,15,33.6,33.8,31.9,35,41,35,16.0,17.4,16.0,973.7,974.6,973.7,2.5,102,7.8,3771.,0.0
A351,08/02/2018,16,33.8,34.9,32.6,31,37,26,14.1,16.3,12.1,972.7,973.7,972.7,4.3,89,7.8,3610.,0.0
A351,08/02/2018,17,35.1,35.4,33.5,28,32,28,13.8,15.0,13.8,971.7,972.7,971.7,4.8,102,9.2,3360.,0.0
A351,08/02/2018,18,35.8,36.7,35.1,26,29,26,13.1,14.3,13.1,970.9,971.7,970.8,3.7,100,9.4,2779.,0.0
A351,08/02/2018,19,36.3,36.7,35.6,25,27,25,13.2,14.1,12.9,970.1,970.9,970.1,3.4,84,7.6,1938.,0.0
A351,08/02/2018,20,36.2,36.4,35.9,24,26,24,12.7,13.4,12.3,970.0,970.1,969.9,2.8,105,6.4,1031.,0.0
A351,08/02/2018,21,33.7,36.3,33.7,31,31,24,14.3,14.3,12.4,970.7,970.7,970.0,4.8,94,12.2,179.5,0.0
